Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode
B-21130,1424,366,4,Electronics,Phones,COD
B-21130,1836,474,5,Electronics,Printers,UPI
B-21131,4524,1360,5,Electronics,Electronic Games,Credit Card
B-21132,1520,984,1,Clothing,Shirt,UPI
B-21132,1619,656,4,Electronics,Printers,Credit Card
B-21133,1419,465,1,Clothing,Saree,UPI
B-21134,578,168,3,Furniture,Bookcases,COD
B-21135,709,116,5,Clothing,Leggings,UPI
B-21136,1797,-167,3,Clothing,Trousers,UPI
B-21137,805,275,5,Furniture,Furnishings,COD
B-21138,5230,2030,3,Electronics,Accessories,EMI
B-21139,1061,443,5,Clothing,Saree,Credit Card
B-21140,783,-266,5,Clothing,Kurti,Debit Card
B-21141,3685,1760,4,Furniture,Bookcases,Debit Card
B-21142,383,83,5,Clothing,Stole,UPI
B-21143,1279,-487,3,Clothing,Leggings,UPI
B-21143,1898,280,1,Clothing,T-shirt,UPI
B-21143,2412,595,2,Electronics,Printers,UPI
B-21144,812,325,4,Furniture,Tables,EMI
B-21144,3822,564,3,Electronics,Phones,UPI
B-21145,4120,1104,5,Furniture,Furnishings,UPI
B-21146,5026,857,4,Electronics,Electronic Games,COD
B-21146,615,338,1,Clothing,Saree,COD
B-21147,1762,-226,5,Clothing,Shirt,Debit Card
B-21148,3044,85,4,Furniture,Chairs,COD
B-21148,2105,845,4,Furniture,Furnishings,Debit Card
B-21149,4444,2042,2,Furniture,Bookcases,COD
B-21150,2909,1500,3,Electronics,Phones,EMI
B-21150,1963,826,1,Furniture,Bookcases,Debit Card
B-21151,4904,1476,4,Electronics,Accessories,Credit Card
B-21152,4938,3008,5,Electronics,Accessories,UPI
B-21152,1734,794,3,Clothing,Shirt,EMI
B-21153,1467,94,1,Furniture,Tables,COD
B-21154,3109,782,4,Furniture,Bookcases,COD
B-21154,1467,536,3,Electronics,Electronic Games,Credit Card
B-21155,3560,111,1,Furniture,Tables,UPI
B-21155,3121,954,4,Electronics,Electronic Games,UPI
B-21155,3976,2336,4,Electronics,Phones,EMI
B-21156,48,-14,4,Clothing,Hankerchief,EMI
B-21157,438,77,1,Clothing,Shirt,EMI
B-21158,5559,1872,4,Electronics,Printers,UPI
B-21159,382,-188,2,Clothing,T-shirt,COD
B-21160,1653,213,4,Furniture,Bookcases,Debit Card
B-21160,3944,1009,5,Furniture,Tables,Debit Card
B-21161,2175,910,3,Furniture,Tables,COD
B-21161,583,-182,5,Clothing,Shirt,UPI
B-21161,1821,153,3,Clothing,Trousers,Credit Card
B-21162,4638,1174,4,Electronics,Phones,Credit Card
B-21162,3503,217,5,Furniture,Tables,COD
B-21163,3661,1018,2,Furniture,Tables,UPI
B-21164,1247,263,2,Furniture,Tables,COD
B-21164,3172,227,5,Furniture,Bookcases,Credit Card
B-21165,2542,561,4,Electronics,Electronic Games,UPI
B-21166,2112,634,1,Furniture,Furnishings,Debit Card
B-21167,1766,615,5,Electronics,Accessories,Debit Card
B-21167,1370,201,5,Clothing,Leggings,UPI
B-21167,1931,920,3,Furniture,Tables,UPI
B-21168,967,137,3,Clothing,Stole,Credit Card
B-21169,2445,1254,3,Electronics,Printers,COD
B-21170,712,-157,2,Clothing,Saree,COD
B-21170,1462,183,5,Clothing,Kurti,Credit Card
B-21171,1537,763,4,Clothing,Shirt,UPI
B-21171,5734,812,4,Furniture,Chairs,UPI
B-21172,3166,1234,5,Electronics,Electronic Games,Credit Card
B-21172,3327,1547,2,Electronics,Phones,COD
B-21173,794,514,3,Clothing,Skirt,EMI
B-21174,1475,123,4,Clothing,Stole,Debit Card
B-21174,1887,-225,4,Clothing,Kurti,Credit Card
B-21175,329,150,4,Clothing,Hankerchief,UPI
B-21176,106,-45,1,Clothing,Shirt,UPI
B-21177,3927,2490,3,Electronics,Phones,UPI
B-21177,4280,847,2,Electronics,Accessories,COD
B-21178,389,-135,1,Clothing,Saree,Credit Card
B-21179,5052,2713,3,Electronics,Accessories,UPI
B-21179,4595,978,5,Electronics,Electronic Games,Credit Card
B-21180,2885,1027,3,Electronics,Accessories,Credit Card
B-21180,4319,196,2,Furniture,Bookcases,COD
B-21181,570,-47,5,Clothing,Shirt,Debit Card
B-21182,821,505,1,Clothing,Leggings,Credit Card
B-21182,947,390,2,Furniture,Bookcases,Debit Card
B-21183,4612,2075,5,Furniture,Tables,Credit Card
B-21184,1558,-217,2,Clothing,Skirt,COD
B-21185,1411,867,5,Clothing,Hankerchief,Debit Card
B-21185,5145,2145,5,Furniture,Bookcases,Credit Card
B-21186,1788,1116,1,Electronics,Electronic Games,EMI
B-21186,5587,2574,3,Electronics,Printers,COD
B-21187,2681,1485,4,Electronics,Phones,UPI
B-21188,310,158,4,Electronics,Electronic Games,Credit Card
B-21189,425,-122,4,Clothing,Trousers,COD
B-21190,1047,414,2,Clothing,T-shirt,COD
B-21191,3758,801,2,Electronics,Phones,COD
B-21192,291,-69,2,Clothing,Kurti,Credit Card
B-21193,2488,583,4,Furniture,Tables,Debit Card
B-21193,3412,965,5,Furniture,Chairs,COD
B-21194,1564,-141,5,Clothing,Skirt,Credit Card
B-21194,1987,210,2,Electronics,Phones,UPI
B-21195,4407,1547,5,Electronics,Phones,COD
B-21195,46,3,1,Clothing,Kurti,COD
B-21196,961,-456,4,Clothing,Stole,Credit Card
B-21197,2958,419,3,Furniture,Bookcases,EMI
B-21198,1068,74,1,Furniture,Furnishings,EMI
B-21198,1643,216,4,Clothing,Leggings,COD
B-21199,3471,1848,3,Electronics,Printers,UPI
B-21199,1175,745,4,Clothing,Kurti,Credit Card
B-21200,402,213,1,Electronics,Electronic Games,COD
B-21201,1462,104,4,Clothing,Shirt,COD
B-21202,74,37,4,Clothing,Stole,UPI
B-21203,1404,530,2,Furniture,Bookcases,COD
B-21203,1907,1001,5,Clothing,Hankerchief,COD
B-21204,1169,768,1,Clothing,Skirt,EMI
B-21205,5466,657,4,Electronics,Electronic Games,UPI
B-21205,1530,450,2,Clothing,Kurti,EMI
B-21206,1910,105,1,Furniture,Chairs,Debit Card
B-21207,14,4,1,Clothing,T-shirt,COD
B-21207,265,181,3,Clothing,Hankerchief,COD
B-21208,5017,2413,4,Electronics,Printers,Debit Card
B-21208,2687,818,1,Electronics,Electronic Games,UPI
B-21209,589,37,5,Clothing,Saree,COD
B-21210,1578,-558,4,Clothing,Saree,COD
B-21210,3730,912,4,Electronics,Accessories,Credit Card
B-21211,4019,1582,2,Furniture,Furnishings,Credit Card
B-21211,873,-415,3,Clothing,Saree,COD
B-21212,35,0,2,Clothing,Stole,COD
B-21212,3362,316,3,Furniture,Chairs,Debit Card
B-21213,1597,670,3,Clothing,Skirt,Credit Card
B-21213,3403,1123,3,Electronics,Accessories,Credit Card
B-21214,4437,1033,1,Electronics,Printers,COD
B-21214,1717,578,2,Clothing,Trousers,UPI
B-21215,4482,953,1,Electronics,Accessories,COD
B-21215,2060,989,2,Furniture,Bookcases,EMI
B-21215,1416,-329,4,Clothing,Shirt,Credit Card
B-21216,2012,970,3,Electronics,Printers,EMI
B-21216,1271,422,4,Electronics,Phones,EMI
B-21217,1143,46,1,Furniture,Furnishings,COD
B-21218,4839,2180,2,Furniture,Chairs,UPI
B-21218,5404,968,2,Electronics,Printers,Debit Card
B-21219,959,78,5,Furniture,Tables,UPI
B-21220,180,117,3,Clothing,Kurti,UPI
B-21221,4423,1497,4,Electronics,Electronic Games,UPI
B-21221,2236,162,2,Furniture,Chairs,UPI
B-21222,115,34,5,Clothing,T-shirt,COD
B-21223,635,44,2,Furniture,Tables,UPI
B-21224,1394,395,3,Furniture,Tables,COD
B-21225,665,29,1,Clothing,Skirt,Credit Card
B-21226,515,-116,4,Clothing,T-shirt,UPI
B-21226,3260,539,1,Electronics,Accessories,EMI
B-21227,173,-48,5,Clothing,T-shirt,COD
B-21227,323,178,2,Clothing,Shirt,UPI
B-21228,3857,1801,3,Electronics,Electronic Games,COD
B-21229,1254,832,4,Clothing,Trousers,Credit Card
B-21230,4810,1906,1,Electronics,Printers,UPI
B-21230,1033,17,2,Clothing,Stole,EMI
B-21231,2935,539,2,Electronics,Accessories,UPI
B-21231,5037,2865,2,Electronics,Phones,Credit Card
B-21232,1060,342,1,Clothing,Saree,UPI
B-21233,2285,320,3,Furniture,Furnishings,UPI
B-21234,1371,439,2,Clothing,Skirt,COD
B-21234,696,298,5,Clothing,Hankerchief,UPI
B-21235,4680,399,5,Electronics,Phones,UPI
B-21236,524,206,5,Clothing,Kurti,COD
B-21237,2204,494,5,Electronics,Phones,Debit Card
B-21237,5280,2905,2,Electronics,Electronic Games,Credit Card
B-21238,1040,457,3,Clothing,T-shirt,COD
B-21238,1627,766,5,Furniture,Bookcases,COD
B-21238,5924,1465,4,Furniture,Furnishings,Credit Card
B-21239,656,101,4,Electronics,Phones,Debit Card
B-21240,4227,1620,3,Furniture,Tables,COD
B-21241,5533,2031,1,Electronics,Phones,UPI
B-21241,1039,193,1,Electronics,Electronic Games,UPI
B-21242,2563,1396,5,Electronics,Electronic Games,COD
B-21242,195,72,2,Clothing,Saree,UPI
B-21243,3410,1149,5,Furniture,Chairs,Debit Card
B-21243,958,403,2,Clothing,Hankerchief,COD
B-21244,2867,500,1,Furniture,Furnishings,Credit Card
B-21245,877,151,1,Clothing,Skirt,EMI
B-21245,1528,755,2,Clothing,Shirt,Debit Card
B-21245,637,54,1,Clothing,T-shirt,Debit Card
B-21246,4721,1139,1,Furniture,Tables,UPI
B-21246,1776,200,2,Clothing,Trousers,COD
B-21247,3147,954,5,Electronics,Accessories,Credit Card
B-21248,1116,629,2,Clothing,Leggings,EMI
B-21248,3654,1352,5,Furniture,Chairs,UPI
B-21249,1784,77,1,Clothing,T-shirt,UPI
B-21249,3586,682,3,Furniture,Furnishings,Debit Card
B-21250,4123,1395,3,Furniture,Furnishings,UPI
B-21250,892,70,5,Clothing,T-shirt,COD
B-21251,4596,596,2,Electronics,Accessories,UPI
B-21251,4936,954,4,Electronics,Printers,UPI
B-21251,892,87,5,Clothing,Hankerchief,Credit Card
B-21252,5581,3021,3,Electronics,Printers,COD
B-21253,322,-129,4,Clothing,Stole,Debit Card
B-21254,2084,107,3,Electronics,Printers,Credit Card
B-21254,5649,1490,1,Furniture,Bookcases,Debit Card
B-21254,1209,348,3,Clothing,Hankerchief,EMI
B-21255,1270,518,1,Clothing,Leggings,Credit Card
B-21255,761,175,5,Furniture,Furnishings,UPI
B-21256,858,-297,1,Clothing,Trousers,EMI
B-21256,2705,1149,5,Electronics,Phones,UPI
B-21257,1310,203,3,Clothing,Trousers,Credit Card
B-21258,1597,360,5,Electronics,Accessories,UPI
B-21259,2155,480,1,Furniture,Tables,Debit Card
B-21259,1457,624,4,Electronics,Accessories,Debit Card
B-21260,1643,633,4,Electronics,Accessories,COD
B-21261,3348,1924,4,Electronics,Electronic Games,Credit Card
B-21261,4484,1475,4,Electronics,Electronic Games,COD
B-21262,669,224,1,Electronics,Printers,Debit Card
B-21263,1727,177,2,Furniture,Chairs,COD
B-21263,765,130,2,Furniture,Furnishings,Debit Card
B-21264,974,-208,1,Clothing,Saree,Debit Card
B-21265,575,-6,3,Clothing,Saree,EMI
B-21266,1966,-399,2,Clothing,Hankerchief,Debit Card
B-21267,2971,1123,1,Furniture,Furnishings,EMI
B-21268,3428,582,5,Electronics,Printers,Credit Card
B-21269,946,221,3,Furniture,Chairs,COD
B-21270,1739,489,1,Clothing,Stole,Debit Card
B-21271,2627,633,4,Furniture,Furnishings,UPI
B-21272,998,108,1,Clothing,T-shirt,UPI
B-21272,2830,1494,2,Electronics,Electronic Games,COD
B-21273,2750,1072,1,Furniture,Furnishings,UPI
B-21273,500,196,3,Electronics,Phones,COD
B-21274,571,-258,4,Clothing,Shirt,Debit Card
B-21275,1308,494,3,Clothing,Skirt,COD
B-21276,1002,79,3,Electronics,Accessories,UPI
B-21276,4016,1556,3,Furniture,Bookcases,Debit Card
B-21276,4167,1986,5,Electronics,Phones,Credit Card
B-21277,3268,258,5,Electronics,Electronic Games,COD
B-21278,5697,1118,4,Electronics,Printers,COD
B-21279,3259,1120,1,Electronics,Accessories,COD
B-21280,1454,-215,5,Clothing,Hankerchief,UPI
B-21280,321,186,4,Electronics,Printers,COD
B-21281,5871,1871,3,Furniture,Bookcases,EMI
B-21282,4187,887,5,Furniture,Furnishings,Credit Card
B-21283,971,-321,2,Clothing,Saree,COD
B-21284,513,193,3,Clothing,Saree,COD
B-21284,725,13,5,Clothing,Kurti,Debit Card
B-21284,729,246,1,Clothing,Skirt,UPI
B-21285,1180,-230,3,Clothing,Trousers,UPI
B-21285,1552,774,5,Clothing,Saree,COD
B-21286,4892,1625,3,Furniture,Chairs,COD
B-21286,3778,428,2,Furniture,Chairs,Credit Card
B-21287,5774,2517,4,Furniture,Tables,Debit Card
B-21288,1859,-619,2,Clothing,Kurti,COD
B-21289,3517,1257,1,Electronics,Printers,COD
B-21289,3104,2016,5,Electronics,Phones,UPI
B-21290,3344,1047,3,Furniture,Furnishings,COD
B-21290,3927,1195,2,Electronics,Electronic Games,COD
B-21290,4053,1628,1,Electronics,Phones,EMI
B-21291,365,71,2,Clothing,Kurti,COD
B-21292,572,212,1,Clothing,Kurti,Credit Card
B-21292,542,206,5,Furniture,Tables,Credit Card
B-21293,283,101,1,Clothing,T-shirt,UPI
B-21294,3769,590,1,Electronics,Accessories,COD
B-21294,2033,66,2,Furniture,Bookcases,UPI
B-21295,1258,678,5,Clothing,Skirt,Debit Card
B-21296,4019,306,2,Furniture,Bookcases,Debit Card
B-21297,15,-1,4,Clothing,Kurti,Credit Card
B-21297,1755,-778,2,Clothing,Shirt,COD
B-21298,5365,1398,2,Furniture,Chairs,COD
B-21299,366,91,1,Clothing,Stole,UPI
B-21300,1901,819,3,Electronics,Printers,Credit Card
B-21300,1584,544,5,Electronics,Electronic Games,COD
B-21301,3081,190,1,Furniture,Bookcases,UPI
B-21301,985,213,2,Clothing,Hankerchief,UPI
B-21302,3227,1286,3,Furniture,Bookcases,Debit Card
B-21302,2200,345,2,Electronics,Electronic Games,COD
B-21303,973,262,1,Clothing,T-shirt,COD
B-21304,3143,249,4,Electronics,Electronic Games,Credit Card
B-21304,410,145,5,Electronics,Accessories,UPI
B-21305,4934,872,3,Furniture,Chairs,COD
B-21306,857,513,1,Clothing,Shirt,COD
B-21307,1983,649,5,Clothing,T-shirt,COD
B-21308,768,530,1,Clothing,Saree,COD
B-21309,512,33,3,Clothing,T-shirt,UPI
B-21310,302,-36,5,Clothing,Saree,Credit Card
B-21310,2504,1267,2,Electronics,Printers,Debit Card
B-21311,1890,552,4,Clothing,Shirt,COD
B-21311,4944,2293,3,Electronics,Printers,UPI
B-21311,1648,134,5,Clothing,Stole,EMI
B-21312,95,5,1,Clothing,Trousers,UPI
B-21312,2202,594,2,Electronics,Electronic Games,Credit Card
B-21313,1237,526,4,Electronics,Printers,COD
B-21314,767,-88,5,Clothing,Saree,UPI
B-21315,5695,2502,2,Electronics,Electronic Games,Credit Card
B-21316,2789,383,1,Electronics,Phones,COD
B-21317,5512,789,1,Furniture,Tables,UPI
B-21317,670,204,3,Clothing,Leggings,COD
B-21318,3965,660,1,Furniture,Furnishings,COD
B-21319,51,35,1,Clothing,Skirt,UPI
B-21320,1180,62,4,Electronics,Electronic Games,COD
B-21321,2226,323,3,Electronics,Phones,UPI
B-21322,1157,393,5,Furniture,Tables,UPI
B-21322,4600,1535,3,Furniture,Furnishings,Debit Card
B-21322,5199,611,3,Electronics,Accessories,Debit Card
B-21323,5754,2595,3,Furniture,Chairs,EMI
B-21324,734,358,3,Furniture,Bookcases,UPI
B-21324,5283,3048,1,Electronics,Electronic Games,Debit Card
B-21325,5238,1945,2,Electronics,Electronic Games,COD
B-21326,818,52,2,Clothing,Saree,EMI
B-21326,2446,879,4,Furniture,Chairs,EMI
B-21326,5669,3502,3,Electronics,Electronic Games,COD
B-21327,970,287,4,Furniture,Chairs,UPI
B-21328,5258,774,1,Electronics,Phones,Credit Card
B-21329,1190,-207,3,Clothing,Skirt,UPI
B-21330,3860,1085,3,Electronics,Phones,COD
B-21331,4478,508,2,Electronics,Accessories,UPI
B-21332,559,137,5,Furniture,Chairs,Debit Card
B-21333,364,-156,5,Clothing,Kurti,Credit Card
B-21333,50,4,5,Clothing,Kurti,COD
B-21333,515,338,2,Clothing,Hankerchief,EMI
B-21334,5798,2177,5,Furniture,Chairs,UPI
B-21334,4095,1233,3,Electronics,Accessories,Debit Card
B-21334,4619,1998,3,Furniture,Furnishings,COD
B-21335,1000,141,2,Furniture,Chairs,UPI
B-21336,3085,797,2,Furniture,Furnishings,EMI
B-21337,4108,1202,3,Furniture,Tables,COD
B-21338,846,542,3,Electronics,Electronic Games,COD
B-21339,625,385,3,Clothing,Stole,EMI
B-21339,5817,2192,3,Furniture,Bookcases,COD
B-21340,2078,1094,1,Electronics,Accessories,Credit Card
B-21341,734,250,3,Clothing,T-shirt,UPI
B-21342,216,109,3,Clothing,Kurti,Credit Card
B-21343,4866,435,2,Electronics,Phones,COD
B-21344,1131,-248,2,Clothing,T-shirt,EMI
B-21344,1509,171,1,Clothing,Leggings,Credit Card
B-21345,3900,398,5,Furniture,Furnishings,UPI
B-21345,510,30,4,Furniture,Furnishings,COD
B-21345,4636,242,2,Furniture,Tables,COD
B-21346,5671,2985,2,Electronics,Phones,UPI
B-21346,172,52,5,Clothing,Trousers,COD
B-21346,5572,2377,1,Electronics,Printers,COD
B-21347,92,-15,4,Clothing,Kurti,Credit Card
B-21348,1119,681,3,Clothing,Saree,COD
B-21349,2716,1271,2,Electronics,Accessories,EMI
B-21350,1809,95,2,Clothing,Shirt,UPI
B-21351,2247,622,5,Electronics,Printers,COD
B-21351,2375,637,5,Electronics,Accessories,Credit Card
B-21352,886,105,2,Furniture,Bookcases,COD
B-21353,98,5,1,Clothing,Shirt,Credit Card
B-21354,3054,1049,1,Electronics,Phones,Debit Card
B-21354,209,-59,5,Clothing,Stole,Credit Card
B-21355,35,18,1,Clothing,Skirt,Credit Card
B-21355,549,380,3,Clothing,Skirt,UPI
B-21355,1513,-51,5,Clothing,Leggings,UPI
B-21356,3997,2198,1,Electronics,Accessories,Credit Card
B-21357,3304,1532,4,Electronics,Phones,UPI
B-21357,3091,860,5,Electronics,Accessories,UPI
B-21358,1918,-658,3,Clothing,Trousers,Debit Card
B-21359,191,-3,4,Clothing,T-shirt,EMI
B-21360,1511,694,3,Clothing,Kurti,Debit Card
B-21360,1287,505,1,Clothing,T-shirt,COD
B-21360,3920,1964,1,Electronics,Printers,UPI
B-21361,1489,-645,4,Clothing,Kurti,Credit Card
B-21361,5496,3411,1,Electronics,Electronic Games,UPI
B-21361,915,67,1,Electronics,Printers,UPI
B-21362,807,-368,3,Clothing,Skirt,COD
B-21363,3470,2044,5,Electronics,Phones,UPI
B-21363,46,-11,5,Clothing,Saree,EMI
B-21363,1609,386,5,Furniture,Bookcases,COD
B-21364,1664,423,2,Electronics,Electronic Games,COD
B-21365,4528,1770,4,Furniture,Chairs,Credit Card
B-21366,4375,1755,3,Furniture,Furnishings,EMI
B-21366,5039,1471,3,Furniture,Bookcases,Credit Card
B-21367,3105,1429,3,Electronics,Phones,Credit Card
B-21367,1124,241,5,Furniture,Chairs,COD
B-21368,5071,486,2,Furniture,Chairs,COD
B-21368,1303,244,3,Clothing,Skirt,COD
B-21369,1101,-149,3,Clothing,Skirt,UPI
B-21369,2967,1441,1,Furniture,Tables,UPI
B-21370,291,71,5,Clothing,T-shirt,COD
B-21371,135,-31,5,Clothing,T-shirt,COD
B-21372,3803,1510,4,Furniture,Furnishings,COD
B-21373,2942,612,2,Electronics,Phones,Debit Card
B-21373,1716,-429,2,Clothing,Saree,UPI
B-21374,4115,1343,2,Furniture,Furnishings,COD
B-21375,58,-12,5,Clothing,Shirt,UPI
B-21375,4881,1401,1,Electronics,Accessories,UPI
B-21376,1157,-417,5,Clothing,Kurti,COD
B-21377,1128,698,5,Clothing,Kurti,Debit Card
B-21377,4678,1980,2,Furniture,Chairs,Debit Card
B-21378,5398,1890,5,Electronics,Printers,UPI
B-21378,3275,236,5,Electronics,Electronic Games,COD
B-21379,1390,453,5,Electronics,Accessories,EMI
B-21380,150,9,4,Clothing,Hankerchief,Debit Card
B-21380,638,-142,5,Clothing,Hankerchief,UPI
B-21381,3654,2086,3,Electronics,Phones,COD
B-21381,1217,271,3,Clothing,Skirt,COD
B-21381,2426,681,2,Electronics,Phones,COD
B-21382,327,33,2,Electronics,Phones,COD
B-21383,1329,866,3,Clothing,Shirt,Credit Card
B-21383,739,462,5,Electronics,Printers,COD
B-21383,694,346,2,Furniture,Bookcases,UPI
B-21384,1473,950,3,Clothing,Hankerchief,Debit Card
B-21385,873,361,4,Furniture,Furnishings,Debit Card
B-21385,4827,718,4,Electronics,Printers,Credit Card
B-21386,1229,779,4,Clothing,Trousers,Credit Card
B-21387,383,-23,5,Clothing,Leggings,EMI
B-21388,2080,558,2,Electronics,Electronic Games,COD
B-21389,3836,1869,4,Electronics,Printers,Credit Card
B-21390,5499,1358,4,Electronics,Accessories,COD
B-21391,1058,-306,1,Clothing,Skirt,COD
B-21392,1954,1263,4,Clothing,Stole,COD
B-21392,771,-89,2,Clothing,Stole,COD
B-21393,1723,-190,3,Clothing,Shirt,EMI
B-21394,1639,-96,3,Clothing,Skirt,Debit Card
B-21395,951,-294,5,Clothing,Trousers,Credit Card
B-21395,1971,1265,2,Clothing,Kurti,UPI
B-21396,1500,529,4,Clothing,Shirt,Debit Card
B-21396,1302,45,3,Furniture,Chairs,Debit Card
B-21397,709,-111,3,Clothing,Shirt,UPI
B-21397,5708,1009,4,Electronics,Printers,COD
B-21398,889,439,2,Clothing,Saree,UPI
B-21399,1872,-350,2,Clothing,T-shirt,Debit Card
B-21400,112,-31,5,Clothing,Stole,COD
B-21401,1171,276,2,Clothing,T-shirt,UPI
B-21401,886,413,5,Furniture,Chairs,EMI
B-21402,3239,1841,2,Electronics,Electronic Games,Debit Card
B-21403,582,151,3,Clothing,Shirt,COD
B-21404,16,5,5,Clothing,Skirt,Credit Card
B-21405,666,224,4,Clothing,Saree,UPI
B-21405,1215,-440,2,Clothing,Hankerchief,Credit Card
B-21406,3560,1362,3,Electronics,Electronic Games,UPI
B-21406,3607,1672,2,Electronics,Accessories,COD
B-21407,968,415,5,Clothing,Skirt,COD
B-21407,5661,3659,5,Electronics,Phones,COD
B-21408,4327,1913,4,Furniture,Bookcases,Credit Card
B-21408,213,4,2,Clothing,Skirt,UPI
B-21408,3372,1712,4,Electronics,Accessories,Credit Card
B-21409,1130,312,2,Electronics,Accessories,EMI
B-21409,197,127,5,Clothing,Saree,EMI
B-21410,640,-265,4,Clothing,Hankerchief,COD
B-21410,4519,1278,3,Furniture,Tables,Credit Card
B-21411,358,-39,1,Clothing,Kurti,COD
B-21412,1260,656,5,Electronics,Printers,UPI
B-21413,1035,512,1,Electronics,Electronic Games,UPI
B-21414,532,181,1,Clothing,T-shirt,Debit Card
B-21414,201,139,3,Clothing,Leggings,Debit Card
B-21415,1054,108,3,Furniture,Bookcases,UPI
B-21416,371,131,1,Electronics,Accessories,UPI
B-21417,3975,840,2,Electronics,Phones,Credit Card
B-21418,2836,1297,1,Electronics,Printers,Debit Card
B-21419,1691,763,3,Clothing,Stole,EMI
B-21420,994,427,2,Clothing,Trousers,Credit Card
B-21421,1439,-518,5,Clothing,Kurti,UPI
B-21422,2472,296,3,Furniture,Furnishings,UPI
B-21422,5069,1590,3,Electronics,Printers,Debit Card
B-21422,4965,2910,1,Electronics,Printers,UPI
B-21423,801,272,5,Clothing,Stole,Credit Card
B-21423,624,-103,2,Clothing,Shirt,Credit Card
B-21423,5698,1579,3,Electronics,Printers,UPI
B-21424,1658,1110,5,Clothing,Skirt,COD
B-21425,2220,1304,5,Electronics,Phones,COD
B-21426,472,277,2,Electronics,Accessories,COD
B-21426,633,16,2,Furniture,Chairs,Credit Card
B-21427,5024,435,3,Furniture,Furnishings,Credit Card
B-21428,1522,241,2,Electronics,Printers,COD
B-21428,3766,1202,2,Furniture,Chairs,UPI
B-21429,1929,702,2,Furniture,Bookcases,COD
B-21430,1432,301,4,Electronics,Phones,UPI
